,Date,Hour,Period,Passengers,TMax,TMin,Rain
11888,2019-02-03,10,30,4.0,31.4,21.5,1.4
11889,2019-02-03,11,0,1.0,31.4,21.5,1.4
11890,2019-02-03,11,30,3.0,31.4,21.5,1.4
11891,2019-02-03,11,45,2.0,31.4,21.5,1.4
11892,2019-02-03,12,0,6.0,31.4,21.5,1.4
11893,2019-02-03,12,15,10.0,31.4,21.5,1.4
11894,2019-02-03,12,30,10.0,31.4,21.5,1.4
11895,2019-02-03,12,45,13.0,31.4,21.5,1.4
11896,2019-02-03,13,0,6.0,31.4,21.5,1.4
11897,2019-02-03,13,30,6.0,31.4,21.5,1.4
11898,2019-02-03,13,45,9.0,31.4,21.5,1.4
11899,2019-02-03,14,15,9.0,31.4,21.5,1.4
11900,2019-02-03,14,45,6.0,31.4,21.5,1.4
11901,2019-02-03,15,0,1.0,31.4,21.5,1.4
11902,2019-02-03,15,30,4.0,31.4,21.5,1.4
11903,2019-02-03,15,45,13.0,31.4,21.5,1.4
11904,2019-02-03,16,15,4.0,31.4,21.5,1.4
11905,2019-02-03,16,30,18.0,31.4,21.5,1.4
11906,2019-02-03,16,45,14.0,31.4,21.5,1.4
11907,2019-02-03,17,0,1.0,31.4,21.5,1.4
11908,2019-02-03,17,15,15.0,31.4,21.5,1.4
11909,2019-02-03,17,30,13.0,31.4,21.5,1.4
11910,2019-02-03,17,45,16.0,31.4,21.5,1.4
11911,2019-02-03,18,15,13.0,31.4,21.5,1.4
11912,2019-02-03,18,30,17.0,31.4,21.5,1.4
11913,2019-02-03,18,45,11.0,31.4,21.5,1.4
11914,2019-02-03,19,0,1.0,31.4,21.5,1.4
11915,2019-02-03,19,15,8.0,31.4,21.5,1.4
12218,2019-02-09,6,45,2.0,33.0,21.9,0.2
12219,2019-02-09,7,15,7.0,33.0,21.9,0.2
12220,2019-02-09,7,30,1.0,33.0,21.9,0.2
12221,2019-02-09,8,0,5.0,33.0,21.9,0.2
12222,2019-02-09,8,30,1.0,33.0,21.9,0.2
12223,2019-02-09,8,45,4.0,33.0,21.9,0.2
12224,2019-02-09,9,0,6.0,33.0,21.9,0.2
12225,2019-02-09,9,15,1.0,33.0,21.9,0.2
12226,2019-02-09,9,30,10.0,33.0,21.9,0.2
12227,2019-02-09,9,45,3.0,33.0,21.9,0.2
12228,2019-02-09,10,0,6.0,33.0,21.9,0.2
12229,2019-02-09,10,15,2.0,33.0,21.9,0.2
12230,2019-02-09,10,45,5.0,33.0,21.9,0.2
12231,2019-02-09,11,0,14.0,33.0,21.9,0.2
12232,2019-02-09,11,15,5.0,33.0,21.9,0.2
12233,2019-02-09,11,30,1.0,33.0,21.9,0.2
12234,2019-02-09,11,45,7.0,33.0,21.9,0.2
12235,2019-02-09,12,0,8.0,33.0,21.9,0.2
12236,2019-02-09,12,15,4.0,33.0,21.9,0.2
12237,2019-02-09,12,30,2.0,33.0,21.9,0.2
12238,2019-02-09,12,45,14.0,33.0,21.9,0.2
12239,2019-02-09,13,0,12.0,33.0,21.9,0.2
12240,2019-02-09,13,30,2.0,33.0,21.9,0.2
12241,2019-02-09,13,45,6.0,33.0,21.9,0.2
12242,2019-02-09,14,0,7.0,33.0,21.9,0.2
12243,2019-02-09,14,15,8.0,33.0,21.9,0.2
12244,2019-02-09,14,30,9.0,33.0,21.9,0.2
12245,2019-02-09,14,45,15.0,33.0,21.9,0.2
12246,2019-02-09,15,0,1.0,33.0,21.9,0.2
12247,2019-02-09,15,15,11.0,33.0,21.9,0.2
12248,2019-02-09,15,30,2.0,33.0,21.9,0.2
12249,2019-02-09,15,45,15.0,33.0,21.9,0.2
12250,2019-02-09,16,15,8.0,33.0,21.9,0.2
12251,2019-02-09,16,30,2.0,33.0,21.9,0.2
12252,2019-02-09,16,45,2.0,33.0,21.9,0.2
12253,2019-02-09,17,0,7.0,33.0,21.9,0.2
12254,2019-02-09,17,15,14.0,33.0,21.9,0.2
12255,2019-02-09,17,30,11.0,33.0,21.9,0.2
12256,2019-02-09,17,45,6.0,33.0,21.9,0.2
12257,2019-02-09,18,0,12.0,33.0,21.9,0.2
12258,2019-02-09,18,30,19.0,33.0,21.9,0.2
12259,2019-02-09,18,45,1.0,33.0,21.9,0.2
12260,2019-02-09,19,0,11.0,33.0,21.9,0.2
12261,2019-02-09,19,15,12.0,33.0,21.9,0.2
12262,2019-02-10,6,45,2.0,32.8,22.5,0.0
12263,2019-02-10,7,15,1.0,32.8,22.5,0.0
12264,2019-02-10,7,30,1.0,32.8,22.5,0.0
12265,2019-02-10,8,30,2.0,32.8,22.5,0.0
12266,2019-02-10,8,45,2.0,32.8,22.5,0.0
12267,2019-02-10,9,15,4.0,32.8,22.5,0.0
12268,2019-02-10,9,30,5.0,32.8,22.5,0.0
12269,2019-02-10,9,45,2.0,32.8,22.5,0.0
12270,2019-02-10,10,0,3.0,32.8,22.5,0.0
12271,2019-02-10,10,15,12.0,32.8,22.5,0.0
12272,2019-02-10,10,30,1.0,32.8,22.5,0.0
12273,2019-02-10,11,15,10.0,32.8,22.5,0.0
12274,2019-02-10,11,30,6.0,32.8,22.5,0.0
12275,2019-02-10,11,45,4.0,32.8,22.5,0.0
12276,2019-02-10,12,0,22.0,32.8,22.5,0.0
12277,2019-02-10,12,15,2.0,32.8,22.5,0.0
12278,2019-02-10,12,30,6.0,32.8,22.5,0.0
12279,2019-02-10,12,45,6.0,32.8,22.5,0.0
12280,2019-02-10,13,15,4.0,32.8,22.5,0.0
12281,2019-02-10,13,30,6.0,32.8,22.5,0.0
12282,2019-02-10,13,45,3.0,32.8,22.5,0.0
12283,2019-02-10,14,0,2.0,32.8,22.5,0.0
12284,2019-02-10,14,15,10.0,32.8,22.5,0.0
12285,2019-02-10,14,30,5.0,32.8,22.5,0.0
12286,2019-02-10,14,45,9.0,32.8,22.5,0.0
12287,2019-02-10,15,0,1.0,32.8,22.5,0.0
12288,2019-02-10,15,15,16.0,32.8,22.5,0.0
12289,2019-02-10,15,30,1.0,32.8,22.5,0.0
12290,2019-02-10,15,45,5.0,32.8,22.5,0.0
12291,2019-02-10,16,0,6.0,32.8,22.5,0.0
12292,2019-02-10,16,15,1.0,32.8,22.5,0.0
12293,2019-02-10,16,30,4.0,32.8,22.5,0.0
12294,2019-02-10,16,45,14.0,32.8,22.5,0.0
12295,2019-02-10,17,0,11.0,32.8,22.5,0.0
12296,2019-02-10,17,15,7.0,32.8,22.5,0.0
12297,2019-02-10,17,30,2.0,32.8,22.5,0.0
12298,2019-02-10,17,45,15.0,32.8,22.5,0.0
12299,2019-02-10,18,0,3.0,32.8,22.5,0.0
12300,2019-02-10,18,15,12.0,32.8,22.5,0.0
12301,2019-02-10,18,30,12.0,32.8,22.5,0.0
12302,2019-02-10,18,45,25.0,32.8,22.5,0.0
12303,2019-02-10,19,0,16.0,32.8,22.5,0.0
12609,2019-02-16,7,30,5.0,30.9,20.9,0.0
12610,2019-02-16,7,45,7.0,30.9,20.9,0.0
12611,2019-02-16,8,0,1.0,30.9,20.9,0.0
12612,2019-02-16,8,30,8.0,30.9,20.9,0.0
12613,2019-02-16,8,45,2.0,30.9,20.9,0.0
12614,2019-02-16,9,0,2.0,30.9,20.9,0.0
12615,2019-02-16,9,30,6.0,30.9,20.9,0.0
12616,2019-02-16,9,45,2.0,30.9,20.9,0.0
12617,2019-02-16,10,0,8.0,30.9,20.9,0.0
12618,2019-02-16,10,15,9.0,30.9,20.9,0.0
12619,2019-02-16,10,30,9.0,30.9,20.9,0.0
12620,2019-02-16,10,45,4.0,30.9,20.9,0.0
12621,2019-02-16,11,0,10.0,30.9,20.9,0.0
12622,2019-02-16,11,15,3.0,30.9,20.9,0.0
12623,2019-02-16,11,45,11.0,30.9,20.9,0.0
12624,2019-02-16,12,0,11.0,30.9,20.9,0.0
12625,2019-02-16,12,15,6.0,30.9,20.9,0.0
12626,2019-02-16,12,30,16.0,30.9,20.9,0.0
12627,2019-02-16,12,45,4.0,30.9,20.9,0.0
12628,2019-02-16,13,0,22.0,30.9,20.9,0.0
12629,2019-02-16,13,15,1.0,30.9,20.9,0.0
12630,2019-02-16,13,30,11.0,30.9,20.9,0.0
12631,2019-02-16,13,45,3.0,30.9,20.9,0.0
12632,2019-02-16,14,0,24.0,30.9,20.9,0.0
12633,2019-02-16,14,15,16.0,30.9,20.9,0.0
12634,2019-02-16,14,30,14.0,30.9,20.9,0.0
12635,2019-02-16,14,45,14.0,30.9,20.9,0.0
12636,2019-02-16,15,15,14.0,30.9,20.9,0.0
12637,2019-02-16,15,30,13.0,30.9,20.9,0.0
12638,2019-02-16,15,45,12.0,30.9,20.9,0.0
12639,2019-02-16,16,0,4.0,30.9,20.9,0.0
12640,2019-02-16,16,30,12.0,30.9,20.9,0.0
12641,2019-02-16,16,45,3.0,30.9,20.9,0.0
12642,2019-02-16,17,0,14.0,30.9,20.9,0.0
12643,2019-02-16,17,15,5.0,30.9,20.9,0.0
12644,2019-02-16,17,30,35.0,30.9,20.9,0.0
12645,2019-02-16,17,45,1.0,30.9,20.9,0.0
12646,2019-02-16,18,0,26.0,30.9,20.9,0.0
12647,2019-02-16,18,15,5.0,30.9,20.9,0.0
12648,2019-02-16,18,30,20.0,30.9,20.9,0.0
12649,2019-02-16,18,45,8.0,30.9,20.9,0.0
12650,2019-02-16,19,0,6.0,30.9,20.9,0.0
12651,2019-02-16,19,15,19.0,30.9,20.9,0.0
12652,2019-02-17,8,0,1.0,32.0,20.0,0.0
12653,2019-02-17,8,30,1.0,32.0,20.0,0.0
12654,2019-02-17,9,0,3.0,32.0,20.0,0.0
12655,2019-02-17,9,15,9.0,32.0,20.0,0.0
12656,2019-02-17,9,30,1.0,32.0,20.0,0.0
12657,2019-02-17,9,45,8.0,32.0,20.0,0.0
12658,2019-02-17,10,0,9.0,32.0,20.0,0.0
12659,2019-02-17,10,30,6.0,32.0,20.0,0.0
12660,2019-02-17,10,45,1.0,32.0,20.0,0.0
12661,2019-02-17,11,0,5.0,32.0,20.0,0.0
12662,2019-02-17,11,15,16.0,32.0,20.0,0.0
12663,2019-02-17,11,30,11.0,32.0,20.0,0.0
12664,2019-02-17,11,45,7.0,32.0,20.0,0.0
12665,2019-02-17,12,0,9.0,32.0,20.0,0.0
12666,2019-02-17,12,15,11.0,32.0,20.0,0.0
12667,2019-02-17,12,45,10.0,32.0,20.0,0.0
12668,2019-02-17,13,0,7.0,32.0,20.0,0.0
12669,2019-02-17,13,30,10.0,32.0,20.0,0.0
12670,2019-02-17,13,45,18.0,32.0,20.0,0.0
12671,2019-02-17,14,0,42.0,32.0,20.0,0.0
12672,2019-02-17,14,15,35.0,32.0,20.0,0.0
12673,2019-02-17,14,30,5.0,32.0,20.0,0.0
12674,2019-02-17,14,45,19.0,32.0,20.0,0.0
12675,2019-02-17,15,0,17.0,32.0,20.0,0.0
12676,2019-02-17,15,15,2.0,32.0,20.0,0.0
12677,2019-02-17,15,30,3.0,32.0,20.0,0.0
12678,2019-02-17,15,45,7.0,32.0,20.0,0.0
12679,2019-02-17,16,0,5.0,32.0,20.0,0.0
12680,2019-02-17,16,15,21.0,32.0,20.0,0.0
12681,2019-02-17,16,45,8.0,32.0,20.0,0.0
12682,2019-02-17,17,15,19.0,32.0,20.0,0.0
12683,2019-02-17,17,30,1.0,32.0,20.0,0.0
12684,2019-02-17,17,45,6.0,32.0,20.0,0.0
12685,2019-02-17,18,15,10.0,32.0,20.0,0.0
12686,2019-02-17,18,30,4.0,32.0,20.0,0.0
12687,2019-02-17,18,45,10.0,32.0,20.0,0.0
12688,2019-02-17,19,0,12.0,32.0,20.0,0.0
12689,2019-02-17,19,15,6.0,32.0,20.0,0.0
13000,2019-02-23,7,0,2.0,31.9,21.5,0.0
13001,2019-02-23,7,15,1.0,31.9,21.5,0.0
13002,2019-02-23,7,30,10.0,31.9,21.5,0.0
13003,2019-02-23,7,45,5.0,31.9,21.5,0.0
13004,2019-02-23,8,0,3.0,31.9,21.5,0.0
13005,2019-02-23,8,15,4.0,31.9,21.5,0.0
13006,2019-02-23,8,30,5.0,31.9,21.5,0.0
13007,2019-02-23,8,45,4.0,31.9,21.5,0.0
13008,2019-02-23,9,0,8.0,31.9,21.5,0.0
13009,2019-02-23,9,15,11.0,31.9,21.5,0.0
13010,2019-02-23,9,30,1.0,31.9,21.5,0.0
13011,2019-02-23,10,0,7.0,31.9,21.5,0.0
13012,2019-02-23,10,15,14.0,31.9,21.5,0.0
13013,2019-02-23,10,30,1.0,31.9,21.5,0.0
13014,2019-02-23,10,45,23.0,31.9,21.5,0.0
13015,2019-02-23,11,0,8.0,31.9,21.5,0.0
13016,2019-02-23,11,15,13.0,31.9,21.5,0.0
13017,2019-02-23,11,30,16.0,31.9,21.5,0.0
13018,2019-02-23,12,0,28.0,31.9,21.5,0.0
13019,2019-02-23,12,15,12.0,31.9,21.5,0.0
13020,2019-02-23,12,30,5.0,31.9,21.5,0.0
13021,2019-02-23,12,45,31.0,31.9,21.5,0.0
13022,2019-02-23,13,0,1.0,31.9,21.5,0.0
13023,2019-02-23,13,15,38.0,31.9,21.5,0.0
13024,2019-02-23,13,45,40.0,31.9,21.5,0.0
13025,2019-02-23,14,0,24.0,31.9,21.5,0.0
13026,2019-02-23,14,15,3.0,31.9,21.5,0.0
13027,2019-02-23,14,30,15.0,31.9,21.5,0.0
13028,2019-02-23,14,45,26.0,31.9,21.5,0.0
13029,2019-02-23,15,0,53.0,31.9,21.5,0.0
13030,2019-02-23,15,15,1.0,31.9,21.5,0.0
13031,2019-02-23,15,30,51.0,31.9,21.5,0.0
13032,2019-02-23,15,45,21.0,31.9,21.5,0.0
13033,2019-02-23,16,0,12.0,31.9,21.5,0.0
13034,2019-02-23,16,15,2.0,31.9,21.5,0.0
13035,2019-02-23,16,30,23.0,31.9,21.5,0.0
13036,2019-02-23,16,45,32.0,31.9,21.5,0.0
13037,2019-02-23,17,0,8.0,31.9,21.5,0.0
13038,2019-02-23,17,15,41.0,31.9,21.5,0.0
13039,2019-02-23,17,30,38.0,31.9,21.5,0.0
13040,2019-02-23,17,45,40.0,31.9,21.5,0.0
13041,2019-02-23,18,0,4.0,31.9,21.5,0.0
13042,2019-02-23,18,15,24.0,31.9,21.5,0.0
13043,2019-02-23,18,30,43.0,31.9,21.5,0.0
13044,2019-02-23,18,45,38.0,31.9,21.5,0.0
13045,2019-02-23,19,0,8.0,31.9,21.5,0.0
13046,2019-02-23,19,15,9.0,31.9,21.5,0.0
13047,2019-02-24,6,45,1.0,30.7,20.8,0.0
13048,2019-02-24,7,15,1.0,30.7,20.8,0.0
13049,2019-02-24,7,45,3.0,30.7,20.8,0.0
13050,2019-02-24,8,15,3.0,30.7,20.8,0.0
13051,2019-02-24,8,30,1.0,30.7,20.8,0.0
13052,2019-02-24,8,45,8.0,30.7,20.8,0.0
13053,2019-02-24,9,0,1.0,30.7,20.8,0.0
13054,2019-02-24,9,15,2.0,30.7,20.8,0.0
13055,2019-02-24,9,30,11.0,30.7,20.8,0.0
13056,2019-02-24,10,0,9.0,30.7,20.8,0.0
13057,2019-02-24,10,15,5.0,30.7,20.8,0.0
13058,2019-02-24,10,30,22.0,30.7,20.8,0.0
13059,2019-02-24,10,45,2.0,30.7,20.8,0.0
13060,2019-02-24,11,0,18.0,30.7,20.8,0.0
13061,2019-02-24,11,30,12.0,30.7,20.8,0.0
13062,2019-02-24,11,45,3.0,30.7,20.8,0.0
13063,2019-02-24,12,0,3.0,30.7,20.8,0.0
13064,2019-02-24,12,15,13.0,30.7,20.8,0.0
13065,2019-02-24,12,30,8.0,30.7,20.8,0.0
13066,2019-02-24,12,45,25.0,30.7,20.8,0.0
13067,2019-02-24,13,15,19.0,30.7,20.8,0.0
13068,2019-02-24,13,30,16.0,30.7,20.8,0.0
13069,2019-02-24,13,45,57.0,30.7,20.8,0.0
13070,2019-02-24,14,15,10.0,30.7,20.8,0.0
13071,2019-02-24,14,30,10.0,30.7,20.8,0.0
13072,2019-02-24,14,45,15.0,30.7,20.8,0.0
13073,2019-02-24,15,0,1.0,30.7,20.8,0.0
13074,2019-02-24,15,15,12.0,30.7,20.8,0.0
13075,2019-02-24,15,30,19.0,30.7,20.8,0.0
13076,2019-02-24,16,0,30.0,30.7,20.8,0.0
13077,2019-02-24,16,15,10.0,30.7,20.8,0.0
13078,2019-02-24,16,30,17.0,30.7,20.8,0.0
13079,2019-02-24,16,45,21.0,30.7,20.8,0.0
13080,2019-02-24,17,0,20.0,30.7,20.8,0.0
13081,2019-02-24,17,15,24.0,30.7,20.8,0.0
13082,2019-02-24,17,30,20.0,30.7,20.8,0.0
13083,2019-02-24,17,45,7.0,30.7,20.8,0.0
13084,2019-02-24,18,0,11.0,30.7,20.8,0.0
13085,2019-02-24,18,15,21.0,30.7,20.8,0.0
13086,2019-02-24,18,30,14.0,30.7,20.8,0.0
13087,2019-02-24,18,45,12.0,30.7,20.8,0.0
13088,2019-02-24,19,0,11.0,30.7,20.8,0.0
13089,2019-02-24,19,15,23.0,30.7,20.8,0.0
20153,2019-06-30,7,15,1.0,25.0,12.6,0.6
20154,2019-06-30,7,30,1.0,25.0,12.6,0.6
20155,2019-06-30,8,0,4.0,25.0,12.6,0.6
20156,2019-06-30,8,15,1.0,25.0,12.6,0.6
20157,2019-06-30,8,30,5.0,25.0,12.6,0.6
20158,2019-06-30,8,45,1.0,25.0,12.6,0.6
20159,2019-06-30,9,0,3.0,25.0,12.6,0.6
20160,2019-06-30,9,15,2.0,25.0,12.6,0.6
20161,2019-06-30,9,30,2.0,25.0,12.6,0.6
20162,2019-06-30,9,45,4.0,25.0,12.6,0.6
20163,2019-06-30,10,0,4.0,25.0,12.6,0.6
20164,2019-06-30,10,15,3.0,25.0,12.6,0.6
20165,2019-06-30,10,30,8.0,25.0,12.6,0.6
20166,2019-06-30,10,45,3.0,25.0,12.6,0.6
20167,2019-06-30,11,0,5.0,25.0,12.6,0.6
20168,2019-06-30,11,15,7.0,25.0,12.6,0.6
20169,2019-06-30,11,30,2.0,25.0,12.6,0.6
20170,2019-06-30,11,45,14.0,25.0,12.6,0.6
20171,2019-06-30,12,0,9.0,25.0,12.6,0.6
20172,2019-06-30,12,15,15.0,25.0,12.6,0.6
20173,2019-06-30,12,30,12.0,25.0,12.6,0.6
20174,2019-06-30,12,45,8.0,25.0,12.6,0.6
20175,2019-06-30,13,0,5.0,25.0,12.6,0.6
20176,2019-06-30,13,15,11.0,25.0,12.6,0.6
20177,2019-06-30,13,30,1.0,25.0,12.6,0.6
20178,2019-06-30,13,45,10.0,25.0,12.6,0.6
20179,2019-06-30,14,0,11.0,25.0,12.6,0.6
20180,2019-06-30,14,15,11.0,25.0,12.6,0.6
20181,2019-06-30,14,30,13.0,25.0,12.6,0.6
20182,2019-06-30,14,45,1.0,25.0,12.6,0.6
20183,2019-06-30,15,0,6.0,25.0,12.6,0.6
20184,2019-06-30,15,15,6.0,25.0,12.6,0.6
20185,2019-06-30,15,30,16.0,25.0,12.6,0.6
20186,2019-06-30,15,45,5.0,25.0,12.6,0.6
20187,2019-06-30,16,0,1.0,25.0,12.6,0.6
20188,2019-06-30,16,15,9.0,25.0,12.6,0.6
20189,2019-06-30,16,30,18.0,25.0,12.6,0.6
20190,2019-06-30,16,45,18.0,25.0,12.6,0.6
20191,2019-06-30,17,15,6.0,25.0,12.6,0.6
20192,2019-06-30,17,30,24.0,25.0,12.6,0.6
20193,2019-06-30,17,45,8.0,25.0,12.6,0.6
20194,2019-06-30,18,0,1.0,25.0,12.6,0.6
20195,2019-06-30,18,15,12.0,25.0,12.6,0.6
20196,2019-06-30,18,30,12.0,25.0,12.6,0.6
20197,2019-06-30,18,45,16.0,25.0,12.6,0.6
20198,2019-06-30,19,15,7.0,25.0,12.6,0.6
